# lat,lon,effective_radius_m -- worldwide city anchors for
# score_points()'s in-city test (docs/features/places.md). US rows are
# the untouched original app/reference/places.csv (US Census 2024
# Gazetteer places, radius = sqrt(ALAND/pi)). Non-US rows are derived
# from GeoNames cities500 (download.geonames.org), radius estimated from
# population (GeoNames carries no land-area figure) at an assumed
# 1500 people/km^2, clamped to [300m, 25000m] -- see
# scripts/build_global_anchors.py for the derivation and the
# Boise/SLC/Denver sanity check against the real US Census circles.
50.60704,2.8534,437
50.12333,4.85952,491
48.56502,6.1259,350
49.56775,2.2223,448
46.86921,-1.75908,461
47.82121,6.41523,645
45.27377,5.92098,865
48.94416,7.72163,332
47.68333,7.26667,367
49.38273,2.08465,339
49.72217,0.33387,422
50.08602,1.5456,1015
48.69966,4.59153,614
48.30929,7.67095,334
47.56491,7.15068,339
49.68808,3.24334,417
50.08874,1.47646,383
49.15,6.78333,1755
50.27608,2.28725,930
50.55745,3.13668,804
47.48333,5.93333,369
50.91729,1.82505,511
47.89014,1.20817,443
50.45,2.05,351
50.25589,3.19451,333
47.87589,6.78589,686
50.06838,1.57816,714
46.38287,1.68276,377
47.7625,6.63279,371
50.2873,3.19416,449
49.94757,3.41841,800
49.28549,2.91717,374
49.88835,1.4282,374
49.20036,2.26954,426
50.41853,2.60026,430
49.06272,-0.3697,381
50.43382,3.57752,1268
49.09645,5.62984,373
47.54591,5.86093,332
48.75568,2.32241,2294
47.43488,1.41221,423
49.41199,1.29533,331
49.28106,2.00347,399
48.28171,0.02148,720
47.02447,-1.87596,444
49.05216,2.20528,714
49.31667,1.08333,455
49.04832,1.60168,878
48.78464,-0.6819,389
50.56067,1.69928,392
50.71667,2.93333,708
48.17215,7.19167,539
43.43325,6.73555,3357
43.61057,2.14166,328
43.88094,2.23151,492
49.28186,6.48996,433
47.54858,-1.12274,471
48.26112,1.10026,330
49.13624,7.12584,353
46.85641,6.1594,600
45.99291,4.7782,655
47.23055,5.92869,626
50.0989,1.64095,336
46.73333,5.33333,350
46.02,5.9322,614
47.31282,1.08399,457
48.40588,1.66004,413
48.98333,2.23333,2697
46.37102,-0.34598,400
45.49946,6.03383,420
49.44873,2.6794,330
48.78647,0.84962,513
45.73637,4.76358,1599
49.70091,5.04948,354
46.0744,4.8092,481
44.0637,0.4282,395
48.96229,6.79792,385
47.21879,6.76461,369
48.1866,6.99787,802
45.38838,4.26373,919
47.14857,5.76051,520
47.66667,6.75,477
46.83607,4.84452,441
45.7135,-0.12396,346
47.63586,7.00498,363
46.53333,-0.68333,522
46.81679,3.72143,407
43.50674,1.61674,415
48.88693,2.06367,970
44.44857,0.15838,516
43.6945,4.60932,770
42.58173,2.77938,449
45.51715,3.58847,329
49.46667,2.38333,334
50.58497,2.88793,651
43.92884,4.60118,415
45.93894,4.27118,343
45.19008,6.64919,450
50.01532,4.04784,1733
49.38076,0.5722,352
49.12122,1.64041,418
47.01667,3.08333,1017
45.98839,-1.09336,936
45.58693,5.19377,457
50.42842,2.91321,1219
50.51534,2.60999,501
50.51885,2.60024,471
45.52776,0.21095,373
44.24029,0.64516,1036
48.03948,5.21244,393
48.58582,2.7779,348
48.1582,-1.57915,1196
48.4747,-0.97354,591
47.88542,6.40454,949
47.44869,1.34237,388
48.35157,-1.19961,2244
47.6279,-0.14829,399
46.65855,-1.23316,440
42.88046,1.894,331
48.68385,5.78735,772
47.89342,-4.0124,1360
48.3278,7.27109,359
47.08094,5.45503,623
49.84682,1.56899,477
43.43774,4.94457,1917
49.04869,3.48357,367
49.21283,2.18742,404
49.09808,2.50957,1496
45.12703,0.98499,343
47.63349,1.28395,435
48.08825,7.4505,464
51.02899,2.30724,903
50.33955,1.55984,496
48.89486,7.71498,337
46.23622,-0.40967,546
49.64928,1.73106,694
49.61391,1.54449,895
48.62942,2.10264,885
46.10587,-0.896,451
50.63341,3.18939,582
50.14026,3.57281,333
48.03372,-0.69972,446
43.95927,5.77945,1002
43.33618,6.08346,618
49.18848,6.89255,2129
43.72806,4.70953,841
48.27999,3.8732,339
42.50552,2.04011,633
49.35597,5.9925,830
47.18252,0.04897,564
44.55975,-0.03068,410
43.54021,3.37899,433
47.97365,6.19989,391
49.40715,3.20076,341
43.5535,1.19142,833
46.11667,-0.13333,348
48.70647,2.87047,1035
48.10365,2.77542,570
48.3957,1.41178,395
48.85442,2.48268,3324
49.02471,1.75779,455
48.54765,2.39902,444
48.61962,2.15276,618
49.17093,-0.57927,456
49.09346,-0.35294,570
48.81253,2.04863,1636
46.46671,-0.80624,1861
49.05371,2.45156,619
48.79325,2.29275,2289
49.55993,0.18391,476
48.55221,2.95229,455
47.54988,3.46215,300
45.77196,-0.59141,668
45.25,6.3,338
45.30149,3.76366,527
45.2528,5.66308,749
45.54752,4.44035,353
45.83572,4.8449,1230
45.8442,4.85305,781
49.06667,1.29224,423
48.50421,1.01918,430
47.50912,1.5504,346
46.84905,4.77036,678
46.42354,-0.82115,448
50.16681,3.15812,599
49.85278,3.90042,443
47.85592,6.33482,560
48.41667,3.9,441
47.34238,5.02007,1400
48.48565,2.76528,441
49.81182,0.85095,466
46.53136,0.26226,839
49.56451,1.16391,563
49.536,0.14625,748
48.4727,1.31417,483
48.21993,3.37893,328
49.13054,1.21418,360
49.27556,-0.45192,337
47.48653,-0.18946,401
47.5164,5.37255,446
48.41406,3.39033,351
49.146,-0.45522,611
43.92221,5.12689,370
48.40908,2.70177,2046
49.18609,1.26164,425
50.1325,3.37667,490
50.14192,3.6475,377
47.66094,6.99974,341
45.19275,5.68821,2284
47.19918,6.02507,421
43.539,1.22882,1282
49.9,3.4,344
44.53333,0.4,356
47.4035,0.59686,1434
46.65828,6.07048,455
43.6783,1.4344,786
49.07732,6.68358,1007
48.82444,-1.41114,412
46.11539,1.46013,335
49.02194,1.71331,655
49.14756,6.89482,553
47.54979,7.44589,375
49.54334,3.29119,564
42.96535,1.60705,1446
46.3715,5.17525,602
47.17618,2.16257,660
45.81817,6.51419,419
50.0422,3.88666,335
43.59273,1.56259,601
49.6215,-1.72242,397
50.49594,2.42538,404
43.88806,2.03333,370
43.38417,3.46712,969
49.32373,6.1212,1511
44.32626,3.59276,638
44.83061,-0.52675,1871
49.72216,4.92947,723
47.95,3.86667,496
49.69875,4.77171,520
50.01465,2.08095,812
48.96523,1.87314,703
50.41667,3.18333,1087
50.50281,3.46495,575
48.85341,1.73781,344
49.23756,6.24483,327
48.62495,6.20325,754
49.14851,-0.37508,973
49.36176,1.35599,651
48.6373,2.36378,1400
47.93328,1.91811,2115
47.86672,3.44908,473
49.09678,3.88357,333
46.205,4.11906,349
48.44589,2.5487,363
49.04181,6.19329,497
48.84738,-1.2756,407
43.23095,3.13745,759
49.25901,2.58385,635
48.33656,-1.12225,458
45.86095,4.84633,537
46.19219,4.69747,518
47.31182,4.85911,525
46.47736,0.52152,425
50.65061,2.83305,736
43.8494,0.66298,1180
50.75507,2.64513,403
49.06292,6.5636,421
50.00202,2.26119,679
50.3979,3.06038,1097
48.73722,-0.57466,1923
47.02013,1.10793,345
47.7333,0.45273,350
45.66514,0.09346,808
43.53396,6.3966,954
47.69547,7.31484,528
49.71299,3.1915,570
44.2889,2.60513,655
48.56567,6.18878,640
45.70413,1.09207,457
44.74777,4.67434,494
49.33502,1.82038,394
44.82746,0.03626,335
44.40584,1.49894,370
43.36856,6.22154,754
47.13958,6.4706,363
49.53274,-1.8656,604
48.31226,2.9221,353
44.60507,2.24808,447
47.16667,4.98333,328
47.2451,4.97327,418
49.39113,2.4307,733
42.89301,2.97708,390
45.54744,5.56194,543
49.30773,3.68607,1070
45.38956,4.2886,1949
44.54106,2.30764,754
49.39771,0.3201,354
43.91335,1.2212,462
49.32276,6.54054,415
46.15944,6.34237,757
50.31691,2.15848,330
47.89861,0.12502,491
44.60894,2.03155,1562
43.56882,6.49722,717
50.11832,2.2293,353
50.8274,1.82533,419
50.22648,2.73793,339
43.70164,1.9071,395
45.67287,4.85894,1423
45.81004,1.33107,1074
49.03001,6.09919,351
49.19527,6.11704,432
45.73337,4.22755,1295
50.05982,1.60465,718
49.64677,1.84784,590
44.22125,0.34637,448
50.29439,2.84335,501
48.87002,1.97402,795
46.35582,6.54829,519
50.5425,2.73593,493
49.52273,3.75583,329
46.27421,6.41271,372
47.91565,7.53499,686
47.52415,6.90535,690
49.04062,0.25396,382
47.13749,1.03767,354
46.02532,3.64898,349
42.94251,1.61588,398
49.0211,0.98142,413
48.82352,2.70664,620
50.25521,3.99288,1113
47.49436,7.31372,471
43.14766,2.72759,477
50.83002,1.75994,624
48.73184,2.63088,489
47.83475,2.11113,504
46.25858,6.11063,1282
49.68673,-1.46284,555
50.32732,3.07415,543
48.46037,2.80083,343
50.51853,2.42474,437
47.48195,-2.34382,682
49.2,3.51667,846
48.75431,3.99069,705
47.90679,6.70936,432
47.90017,-0.032,330
47.79632,-1.41564,344
43.68041,1.392,978
47.57211,-0.59321,635
48.84698,7.02301,456
47.23185,5.06211,520
50.36667,3.3,1065
45.88415,2.17335,703
47.89659,6.98552,586
50.14719,4.03322,555
45.31668,4.72836,498
47.86489,7.27441,449
45.55964,6.47076,341
48.32869,-1.64017,405
47.43791,1.35356,342
46.33426,4.89146,800
50.29806,3.91534,1251
46.11228,6.07937,537
47.58464,-2.04458,676
48.49016,7.68107,1022
50.26638,3.21024,645
49.75787,0.37457,2161
50.5383,2.31529,328
47.78199,5.59917,584
49.86841,3.25214,355
43.6257,6.69531,988
46.83024,-0.35273,347
47.41515,-1.79196,755
44.56561,1.98621,351
47.92724,2.14012,809
48.76324,2.7747,466
48.46496,5.95443,332
47.31732,1.19045,513
47.76713,6.10428,472
45.59068,5.52136,504
45.75116,6.29151,1182
47.25,-0.5,333
49.65257,0.59197,663
47.2546,5.14497,387
50.60052,2.09875,435
50.46017,3.13713,647
48.79266,6.19554,520
49.0491,6.59732,1086
44.42597,0.28943,429
44.44041,0.24868,355
47.84139,6.56365,358
49.40495,0.32745,345
48.04574,0.34768,372
49.09406,6.89517,549
45.49622,4.58311,497
44.82383,-0.44495,535
46.83405,4.80773,369
47.07371,2.65029,398
46.16694,5.90463,375
48.79962,2.99607,732
46.01913,4.76136,629
49.11898,6.86914,1225
50.35632,2.8248,344
45.90393,5.12594,370
45.39247,5.16554,412
43.18672,2.03384,436
50.30173,2.8731,485
49.29895,6.10915,1615
50.31743,3.51945,734
46.88186,-1.70263,515
43.74861,7.27856,602
49.22695,6.63373,759
48.89217,-0.19527,1390
48.78333,5.13333,708
49.15757,6.26154,347
48.96385,4.31692,1007
50.58333,3.06667,1852
43.13618,2.69724,506
43.55131,3.77611,1184
48.86667,1.41667,830
43.72799,7.36194,744
49.02794,2.36787,1378
45.47377,4.99845,665
45.38859,0.92079,338
44.93333,1.35,497
43.13926,-0.58845,362
44.88442,-0.65141,2131
45.33492,1.9442,331
45.18879,-0.61661,367
43.84103,4.84231,938
45.73884,1.74215,681
45.0767,5.17866,361
44.66732,0.39905,759
45.16177,0.85595,380
45.77655,1.39219,445
45.66136,2.45196,412
43.69481,5.03131,1172
43.76099,4.94968,637
42.96876,1.16337,335
45.45985,1.63567,327
45.14771,5.75014,1471
46.34416,-0.08195,365
46.433,-0.19202,526
47.49465,6.83169,856
45.88619,0.67385,473
45.33699,1.04938,554
46.35292,6.35165,402
48.6328,2.44049,3319
48.15587,-0.40242,1287
49.02414,1.15082,3502
49.09904,-0.50421,538
48.38211,-1.98133,576
46.03783,6.22453,526
50.43923,3.03139,1010
46.40111,6.58793,1320
45.82652,4.623,425
48.46667,3.25,363
49.44349,4.04057,342
43.16365,5.84628,661
49.01439,1.94425,387
46.17475,2.48546,581
47.1789,5.76812,343
48.7503,5.62603,555
48.58333,5.03333,659
44.75825,4.98843,480
48.75026,6.22731,462
43.69574,-0.37836,342
50.04606,1.42079,1337
49.17943,6.95864,508
47.34953,5.94014,349
47.50525,6.87075,857
49.03105,7.17827,413
48.8128,7.58245,397
46.21859,3.22106,377
47.65127,-0.44423,520
46.33414,5.18633,385
49.37228,0.6488,330
49.98333,3.65,591
49.70669,0.20523,593
49.03486,2.9313,434
49.30623,1.61139,893
46.17923,6.22725,578
48.06057,-1.19377,713
49.83059,3.16029,472
48.49465,2.19489,1171
46.77942,1.78399,415
49.90437,3.9134,447
49.4186,2.36343,414
47.46463,6.72021,403
44.83883,4.8905,960
47.95671,0.08763,659
48.36519,6.86118,720
48.63248,2.48226,769
48.13959,3.29187,397
49.14423,-0.42512,483
45.8928,6.00604,386
47.65773,-3.20098,662
49.93931,3.45638,362
46.06835,6.29533,507
45.22383,-0.57358,567
45.73209,-1.0988,653
50.52194,1.63319,1555
46.8656,4.18988,640
49.03464,3.41893,530
48.43507,2.16233,2210
47.15125,6.27315,468
47.50345,3.34536,392
49.56648,0.31285,467
49.21259,5.64022,887
49.64509,1.14148,338
45.89498,0.77871,463
48.63333,-2.83333,746
45.10115,4.72536,351
47.28537,0.78588,976
50.35121,3.59432,434
49.42602,2.64293,894
49.87804,3.00854,366
50.30079,3.0698,471
50.59368,2.31998,441
45.51546,4.96173,861
48.18708,2.32968,328
49.5904,1.31487,326
46.42526,2.61872,474
45.41714,4.00866,334
48.2692,3.80515,609
44.15716,0.56421,540
43.60072,-0.90768,338
50.47653,2.90928,603
48.73232,3.56159,590
43.86645,-0.10907,378
43.10484,0.78565,362
50.64574,2.72782,1126
44.55528,2.67164,371
42.77276,2.69819,672
48.05714,4.53497,375
49.02881,3.37571,726
49.77865,3.27774,508
48.705,6.22691,1310
45.61379,6.43631,389
45.61895,3.9973,359
47.63342,6.81702,783
48.36757,6.31723,365
47.95735,-1.42485,455
46.03167,0.72073,330
48.5415,0.24715,329
50.54868,2.6662,596
43.19446,-0.70881,342
48.02506,-4.56139,602
50.70414,2.18851,565
50.37572,3.01395,397
49.65791,2.26858,441
50.88694,2.43215,680
49.98391,3.74743,509
49.1116,-0.47242,447
47.5361,6.37259,385
43.44119,3.26346,387
43.24283,-0.16606,439
46.12635,3.32424,417
44.46649,6.23032,367
44.80618,-0.26362,351
43.26667,-0.88333,330
44.51214,1.376,447
42.93503,2.22082,679
44.51694,4.82146,414
43.34052,-1.44798,657
45.0479,3.86557,918
44.52237,2.76265,994
50.10091,3.31361,362
46.24992,-1.1159,645
49.71717,3.01311,405
48.34602,2.97623,429
49.5482,1.05515,551
46.14324,3.26543,381
48.13287,2.18826,381
49.21028,-0.23941,394
45.81942,3.56336,505
43.50053,2.21307,342
44.16411,-1.0334,373
47.29221,-2.36395,1942
43.65,0.9,334
47.71803,3.60786,388
48.55282,3.65632,346
49.22086,2.16595,486
49.41579,6.07281,346
47.7127,7.39773,527
48.81379,7.29598,335
48.87465,7.73609,463
48.48897,7.71644,992
50.41875,3.55341,958
50.2,3.26667,846
50.33315,3.3443,1418
43.98491,1.18856,422
44.54796,0.23746,351
47.72922,3.47379,395
43.51835,1.56093,1144
48.9052,2.81235,1091
47.09489,5.21577,375
48.04116,3.90988,505
48.42373,7.66262,1431
49.41584,5.9026,398
50.36252,3.31561,537
42.44157,2.03307,359
48.63126,-2.46507,889
50.67601,2.84505,986
49.40864,2.45731,368
45.12122,4.82007,395
48.79182,7.38101,364
48.56531,7.56503,616
49.06812,6.96526,336
48.29722,-0.93263,1140
48.99004,2.25804,2443
49.12648,2.69772,428
47.99657,-4.02438,1247
48.57002,7.52761,458
48.27457,-2.34735,363
47.6422,-3.15662,760
49.23465,2.30407,562
50.31731,3.16669,395
49.70216,2.94145,391
48.25604,-1.5169,563
47.83003,-1.56027,517
42.84965,1.28883,338
48.09828,-1.12496,593
47.65617,-1.31786,744
49.31511,1.77519,345
49.01667,2.1,1807
50.67557,1.57225,796
46.76022,5.94009,343
49.64868,-1.65306,2001
49.39406,0.2076,520
47.90069,0.93051,341
49.22174,-0.37085,628
49.7065,0.36566,409
49.53893,0.31667,374
49.11178,7.31706,333
49.74069,3.05114,669
49.56349,0.22373,804
48.95476,1.82233,1199
47.50666,4.17428,401
48.33449,2.78634,337
50.48342,2.94462,329
45.31003,4.92936,499
48.51023,-1.69751,490
47.87197,3.97894,370
47.95067,3.48164,382
48.9535,2.31514,3129
48.67338,2.31074,1420
49.07643,-0.62071,344
48.6897,2.51186,1650
48.18324,6.45304,2896
46.98333,4.51667,733
45.45274,6.29523,364
47.95066,1.61732,483
47.14346,-0.04624,349
49.1223,2.06211,378
48.35933,7.46427,653
46.75247,4.8993,560
48.61031,1.67218,1057
49.04,3.95922,2397
50.80566,2.15207,793
45.78985,4.20974,343
50.0,3.13333,488
49.10761,3.34833,339
45.54229,-0.80322,408
46.23006,-0.58366,396
49.27945,0.4398,510
45.93584,6.08302,872
50.0718,1.87327,350
43.30045,5.52193,555
49.8956,1.26493,686
42.4605,1.9129,380
45.89921,3.04981,549
48.53424,7.63772,645
43.94989,6.81049,436
45.43333,5.88333,345
45.95604,6.38946,341
45.43061,5.75209,585
44.21773,5.13801,443
43.51591,6.24204,444
44.64606,2.56745,548
49.413,6.10501,518
47.9993,-0.71541,643
47.4644,3.25666,454
44.0032,4.92657,1237
45.89003,3.26096,356
43.35464,5.20357,1004
47.86584,7.35052,1214
50.58747,2.28282,447
45.89772,3.22348,682
50.54121,3.12972,654
50.6353,2.94012,495
49.22619,6.21778,619
49.07505,2.10599,679
50.62665,2.9572,331
50.19091,3.64401,536
48.96667,2.31667,1524
43.55082,1.02302,335
48.8709,2.3561,4219
49.01354,7.33868,510
44.36724,6.69506,337
45.02437,4.60871,332
50.59475,3.00124,809
50.30786,3.24537,464
48.81276,2.62139,1219
44.56387,6.49526,1225
50.02869,1.54169,352
49.6223,0.95996,344
48.59054,1.7312,412
49.09779,1.16032,339
47.31176,5.86883,355
49.36237,6.2861,391
48.8763,2.3183,2738
47.73155,-2.59055,901
48.16168,7.49817,393
48.09793,6.60653,842
46.08032,5.86061,405
47.69022,6.87345,447
50.68933,2.1263,395
42.60432,2.97176,1219
47.99528,-3.88902,788
49.52521,2.81692,413
50.04475,3.37125,380
50.42147,2.81079,793
49.78832,0.45029,341
49.28669,1.00288,1912
48.78421,1.9552,2558
48.65569,6.48447,513
46.45,1.58333,538
48.0428,7.30617,572
43.56867,5.35575,1260
48.12103,3.18233,461
48.17606,2.87278,655
48.57828,2.22417,1056
45.72174,3.39101,408
45.40806,2.8273,352
45.40637,2.04518,1062
46.03996,3.25554,411
50.77861,2.59656,437
48.10388,-3.97796,636
45.68383,0.56732,369
45.77437,4.77758,2031
46.75631,4.53845,598
50.44866,1.76305,429
48.35636,2.82335,773
47.08462,1.34668,534
48.67986,5.84267,967
48.54636,1.72914,403
49.64943,0.32488,462
48.95192,1.92338,941
50.66998,2.28633,624
50.40228,1.95021,424
45.82221,-0.50604,462
49.52863,5.45979,326
50.25226,3.07331,611
49.31068,1.43189,405
47.5308,-0.52829,909
49.02062,2.38309,1269
48.71751,-0.12409,548
49.16667,1.65,448
47.82774,0.27332,981
47.26667,5.98333,698
45.49854,5.29945,351
45.15812,4.7612,396
48.68167,7.69687,533
48.58075,7.68768,1152
48.46379,2.94534,339
45.14603,5.71441,2650
46.38973,-0.41584,803
45.89891,-0.95275,804
47.60086,6.13544,774
47.11667,5.28333,382
46.30923,6.03963,529
48.7404,0.38801,413
48.57336,2.41041,358
45.55203,4.71544,508
49.10155,1.26961,346
49.61738,0.82295,330
50.35034,3.21664,659
46.11548,3.08677,514
49.27513,6.401,379
48.31117,7.52486,336
48.30438,7.49903,646
50.73219,2.40983,338
43.86071,0.10061,929
43.42548,1.35349,902
48.99712,2.28249,2261
48.52553,7.56572,732
49.84731,2.2707,519
45.79621,3.05156,672
47.67247,-0.23393,852
48.0931,7.50152,426
48.89681,7.76769,475
48.6831,7.56865,365
47.52858,7.33903,444
47.48576,7.24,330
43.98965,3.95539,372
44.18333,1.13333,412
46.13503,4.65705,456
44.11028,2.61722,344
46.25189,2.70163,506
42.99617,2.81656,374
44.51607,1.07947,447
44.6764,0.18158,504
43.66827,0.56646,394
48.52866,7.59421,578
48.71198,7.53585,349
49.38332,5.18587,404
46.8849,2.57345,901
46.30611,1.66546,489
51.0344,2.37681,4279
45.21558,4.34471,800
47.50299,6.75223,357
44.08767,0.77034,448
48.06918,0.51939,435
43.02758,1.79796,332
50.30633,2.68653,540
45.8255,6.20143,434
43.72431,-0.32365,374
49.10953,5.3855,529
48.95371,2.41734,1507
45.68457,4.5275,386
49.48385,0.87617,949
48.61843,-1.29052,694
47.79612,1.7133,516
47.30926,0.53817,402
48.76207,7.95326,1027
45.66136,5.92191,674
48.86804,7.18956,577
46.05921,5.31691,451
44.36006,2.50505,614
49.11565,0.46565,375
50.1445,1.87192,434
48.60053,1.70113,496
48.04023,1.07534,492
50.39002,2.92425,817
46.69336,2.52496,364
48.73649,1.36566,2567
49.91483,2.22893,563
49.52809,2.92699,966
43.59624,1.60117,784
47.476,-2.05783,555
48.68466,2.41418,2494
43.75508,7.32152,978
48.92578,2.44533,3641
47.33655,-1.20773,611
46.30445,6.4586,361
43.53692,6.46458,2861
48.71667,-1.5,365
47.01619,4.34297,366
46.7975,4.76215,516
47.05488,0.62571,377
46.15675,4.76542,402
49.23132,-0.04454,599
46.33558,2.79718,503
49.6708,5.04156,567
45.08525,0.41687,398
43.18579,2.59759,369
50.50916,2.83053,1050
49.29472,-0.38039,1049
45.98914,5.37274,390
46.30544,6.30375,953
46.84337,0.27519,348
45.77512,6.22553,808
45.6251,0.91626,388
43.48517,2.13841,523
50.43636,2.98589,1106
48.52772,2.01113,1476
48.19395,-1.37066,403
48.10468,6.44472,416
50.15724,2.34019,1156
48.31667,5.2,472
44.4697,1.36018,414
47.19329,-0.27633,1310
48.86641,3.16269,467
49.72268,0.78479,744
50.3008,3.3927,1478
47.94282,3.05392,472
46.92788,6.35104,711
48.09542,-4.32904,1876
50.37069,3.07922,3142
48.8059,7.40273,493
46.31973,5.66028,713
46.716,3.35343,509
47.43607,3.58476,347
48.31478,2.89922,429
49.07392,3.63819,821
48.52485,7.48624,697
48.14253,2.76775,764
45.89257,3.48109,359
47.58854,6.83845,347
47.37066,3.12548,598
44.44246,4.71134,999
45.22731,1.524,695
44.11066,0.81924,426
48.84608,-1.58315,858
45.2479,-0.44359,422
43.47182,1.5491,445
47.91486,2.10299,679
48.47719,3.13162,782
48.10617,1.36918,353
47.31824,-2.07538,1197
49.1425,5.93368,514
49.69584,4.87417,709
50.54912,2.91817,497
49.01643,3.27774,336
46.73861,-1.38785,855
46.07108,5.20232,474
46.18828,-1.06353,1060
50.1424,3.8636,447
46.52214,3.68106,871
46.36046,4.48328,410
48.26702,-1.14345,330
48.22447,6.21938,456
49.02782,2.32638,1882
44.80218,1.21459,464
49.28337,5.70454,387
48.66949,5.91005,599
47.99902,6.64048,627
46.49875,5.29939,387
46.92272,6.3074,335
45.83505,4.71136,373
48.71343,6.215,371
49.69012,4.80363,471
48.98726,-1.03235,421
48.64276,5.82957,485
48.10516,0.02706,457
48.59208,-0.64588,967
45.54739,5.70495,560
43.9768,4.16884,378
46.36036,2.53455,1383
45.20289,5.83335,1208
46.76368,5.59672,429
48.61861,6.35538,1401
43.92988,4.65029,420
48.11389,3.06682,363
50.07437,2.12596,492
45.58662,5.24599,575
45.91205,6.65271,636
47.99646,-1.24136,588
48.07074,-1.39214,617
47.165,0.89411,345
45.91667,-1.26667,813
45.6054,5.48571,740
44.36245,0.5898,333
48.03965,0.58653,524
47.09225,5.48966,2343
48.54976,-1.75104,1070
45.4271,4.5838,375
46.39235,-0.80649,423
45.50308,5.41707,376
49.92113,2.96766,560
50.63902,2.18592,394
48.22251,6.45944,574
48.14475,6.61289,470
43.69109,-0.64613,442
49.62915,4.02327,411
49.06667,3.96667,628
45.71888,5.29571,352
48.08212,3.4142,422
46.3571,6.13494,1199
50.47169,2.50546,1244
49.28176,-0.10125,1120
44.70362,5.01676,375
49.33295,6.26662,552
47.22298,-0.11073,541
47.60967,0.15467,349
47.66521,0.4711,449
46.70065,0.43166,772
48.39805,-4.2705,732
45.6043,0.24755,543
46.53432,3.74453,582
46.82751,1.82819,379
43.93127,4.29673,340
48.54258,7.42727,550
45.90664,6.22554,464
48.63053,7.66932,491
48.3573,-1.71596,555
48.21931,-4.16547,647
48.63293,-2.06274,1595
48.45553,-2.05049,1611
47.31344,5.01391,5826
49.63104,-1.52627,565
46.48124,3.97946,1377
48.53627,1.15363,430
44.09252,6.23199,2007
45.55587,0.27941,524
47.72862,3.39786,484
50.43535,2.45007,379
48.81263,6.7178,937
43.86255,1.2693,407
48.84137,6.06782,1015
44.52563,5.0618,826
49.072,5.42248,555
47.69278,7.403,514
49.17818,6.67798,501
47.34508,0.95748,330
49.9216,1.07772,2753
48.35,4.53333,404
45.59099,5.08884,716
48.94013,7.18839,614
48.31544,7.32637,364
48.2905,7.66451,331
49.10966,6.93974,601
44.7536,5.37033,1022
47.71866,7.30157,625
47.58723,1.65809,524
48.20013,6.51533,560
43.4795,1.52611,446
49.46942,1.05214,1496
49.87893,4.7061,498
47.32169,6.019,562
50.73333,2.95,563
48.97674,2.32722,2139
48.75415,7.46633,763
50.66884,1.83478,1041
47.97767,7.48891,481
45.99545,5.8879,374
48.46937,-0.86699,346
46.35456,2.61924,1005
47.53401,6.67664,359
44.99466,4.51695,492
47.66772,-1.67176,815
46.82934,1.70428,1354
48.39097,1.81224,418
47.65959,6.91761,374
46.00158,4.64555,536
