ref_type,ref_code,name,lat,lon,points,source,area_m2,geom
landmark,n90184880,Paige Meadows,39.146267,-120.173197,5,OSM,,
landmark,n90224869,Stevens Trail Trailhead,39.105579,-120.947198,5,OSM,,
landmark,n91069827,Buzzard Lagoon Overview,37.049880,-121.838815,5,OSM,,
landmark,n91070033,Ox Trailhead,37.030806,-122.063157,5,OSM,,
landmark,n91118395,Tamarack Trailhead,40.713125,-121.536101,5,OSM,,
landmark,n91221304,Cypress Trailhead,40.747742,-121.609572,5,OSM,,
landmark,n91312087,Kings Creek Trailhead,40.459930,-121.474407,5,OSM,,
landmark,n91312466,Summit Lake South Trailhead,40.488813,-121.422743,5,OSM,,
landmark,n91337204,Creston-Eureka Grade,35.508667,-120.626779,5,OSM,,
landmark,n91416923,Nobles Emigrant-Summertown Trailhead,40.537517,-121.570219,5,OSM,,
landmark,n91427294,Bunchgrass Trailhead,40.665170,-121.579088,5,OSM,,
landmark,n91433008,Overlook,40.754881,-122.447101,5,OSM,,
landmark,n91463502,Magee Trailhead,40.676461,-121.644463,5,OSM,,
landmark,n91650118,Cluster Lakes Trailhead,40.498065,-121.426930,5,OSM,,
landmark,n91732834,Ridge Lakes Trailhead,40.448754,-121.535798,5,OSM,,
landmark,n91967541,Cottonwood Botanical Interpretive Trailhead,39.549258,-120.315523,5,OSM,,
landmark,n92464583,Terrace Lake-Park Highway Trailhead,40.476244,-121.479247,5,OSM,,
landmark,n92545970,Nobles-Emigrant Trailhead,40.510806,-121.462562,5,OSM,,
landmark,n92833737,High Point,41.171229,-123.389111,5,OSM,,
landmark,n92927020,Tomhead Saddle,40.140283,-122.830834,5,OSM,,
landmark,n93131782,Tyler Meadows Trailhead,41.685563,-123.187682,5,OSM,,
landmark,n93183375,Music Creek Trailhead,41.328148,-122.974584,5,OSM,,
landmark,n93219239,Twin Meadows Trailhead,40.382599,-121.574912,5,OSM,,
landmark,n93322486,South Russian Trailhead,41.309515,-123.001203,5,OSM,,
landmark,n93405030,Little Mill Trailhead,41.270088,-122.763793,5,OSM,,
landmark,n93427647,North Soapstone Trailhead,41.203779,-122.447203,5,OSM,,
landmark,n93489630,Ides Cove Trailhead,40.038142,-122.829466,5,OSM,,
landmark,n93517123,East Low Gap Trailhead,40.173898,-122.899593,5,OSM,,
landmark,n93654577,Let'er Buck Trailhead,41.472354,-123.388102,5,OSM,,
landmark,n93682778,Cecil Lake Trailhead,41.084120,-123.136684,5,OSM,,
landmark,n93791550,Stoney Ridge Trailhead,40.882266,-122.875238,5,OSM,,
landmark,n93816907,West Low Gap,40.186265,-123.035095,5,OSM,,
landmark,n93848972,Rock Cabin Trailhead,40.007569,-123.084595,5,OSM,,
landmark,n93863501,Tangle Blue Lake Trailhead,41.227652,-122.707495,5,OSM,,
landmark,n93883984,Georges Valley Trailhead,40.014115,-123.064073,5,OSM,,
landmark,n93888583,Hobo Gulch Trailhead,40.926522,-123.153491,5,OSM,,
landmark,n93898536,Stuart Fork Trailhead,40.873531,-122.918541,5,OSM,,
landmark,n93940782,Ten Gallon TH,41.326722,-122.255202,5,OSM,,
landmark,n94038375,Colony Mill Trailhead,36.540389,-118.890302,5,OSM,,
landmark,n94279769,Elbow Springs,41.672582,-123.558077,5,OSM,,
landmark,n94389603,Timber Camp Trailhead,41.255813,-123.027772,5,OSM,,
landmark,n94474586,Garden Gulch Trailhead,41.098887,-123.070615,5,OSM,,
landmark,n94474804,South Fork Trailhead,41.093682,-123.055797,5,OSM,,
landmark,n94539695,North Fork Trailhead,36.544931,-118.895076,5,OSM,,
landmark,n94550485,Quail Flat Winter Trailhead,36.721958,-118.909419,5,OSM,,
landmark,n94639190,Seven Pines Trailhead,38.341326,-119.777608,5,OSM,,
landmark,n94655120,Lake Eleanor Trailhead,37.988283,-119.887309,5,OSM,,
landmark,n94756452,Gianelli Trailhead,38.198127,-119.883921,5,OSM,,
landmark,n95102883,Carlon Falls Trailhead,37.814361,-119.861497,5,OSM,,
landmark,n95297344,Little Mutau Trailhead,34.643695,-118.959086,5,OSM,,
landmark,n95339107,Reyes Peak Trailhead,34.634874,-119.292775,5,OSM,,
landmark,n95561923,Buck Creek Trailhead,34.686431,-118.846407,5,OSM,,
landmark,n95607640,Dough Flat,34.522455,-118.895654,5,OSM,,
landmark,n110365419,Five Brooks Trailhead,37.997354,-122.757798,5,OSM,,
landmark,n110380610,Summit Lake Trailhead,47.031356,-121.826816,5,OSM,,
landmark,n110404198,Goat Falls Trailhead,46.999047,-121.515148,5,OSM,,
landmark,n110412300,Coast Trailhead,38.043806,-122.863607,5,OSM,,
landmark,n110417152,Eastside Trailhead,46.833659,-121.535060,5,OSM,,
landmark,n110432245,Halfcamp Trailhead,46.962295,-121.480109,5,OSM,,
landmark,n110486198,Rainforest Loop Trailhead,46.994964,-121.915501,5,OSM,,
landmark,n110621939,Phillips Road Southwest Trailhead,47.196449,-122.527881,5,OSM,,
landmark,n110677023,Chambers Creek Road Trailhead,47.191412,-122.573302,5,OSM,,
landmark,n122728116,La Canada Open Space Trail Trailhead,34.223525,-118.196093,5,OSM,,
landmark,n122965313,Colby Trail Trailhead,34.153130,-117.845996,5,OSM,,
landmark,n126344800,Slate Mountain Trailhead,42.733686,-112.407361,5,OSM,,
landmark,n126410391,Lead Draw Trailhead,42.737924,-112.383837,5,OSM,,
landmark,n126656313,Deep Creek Stairway Trailhead,45.242201,-116.700141,5,OSM,,
landmark,n126905892,West Fork North Fork Wood River Trailhead,43.848756,-114.432898,5,OSM,,
landmark,n126967991,Warm Springs Trailhead (Airstrip),44.145623,-115.310589,5,OSM,,
landmark,n127022164,Tin Cup Hiker Trailhead,43.984393,-114.871885,5,OSM,,
landmark,n128316525,Beaver Creek Trailhead,44.413771,-115.149433,5,OSM,,
landmark,n128448037,Champion Creek Trailhead,44.039611,-114.750730,5,OSM,,
landmark,n128466148,Hell Roaring Trailhead Upper,44.026651,-114.877644,5,OSM,,
landmark,n128466688,Hell Roaring Trailhead Lower,44.025680,-114.841942,5,OSM,,
landmark,n128539460,Borah Peak Trailhead,44.132489,-113.834616,5,OSM,,
landmark,n128593923,Marsh Creek Transfer Camp Trailhead,44.410682,-115.185007,5,OSM,,
landmark,n128957081,Upper Lava Mountain Trailhead,43.591677,-115.449147,5,OSM,,
landmark,n129226547,Rattlesnake Trailhead,45.311520,-116.403301,5,OSM,,
landmark,n129228636,White Cap (Paradise Flat) Trailhead,45.867532,-114.730245,5,OSM,,
landmark,n129246142,Windy Saddle Trailhead,45.349142,-116.512444,5,OSM,,
landmark,n129352439,River Trail,42.741125,-114.840200,5,OSM,,
landmark,n129365701,Bear Lakes,46.115746,-114.492610,5,OSM,,
landmark,n129375783,Snake River Trailhead,45.617442,-116.462837,5,OSM,,
landmark,n129424278,Base Camp Trailhead,45.623175,-114.845313,5,OSM,,
landmark,n129469222,Buck Meadows Trailhead,45.758510,-115.944157,5,OSM,,
landmark,n129578596,Kim Creek Saddle,45.672700,-114.774456,5,OSM,,
landmark,n129675864,Grassy Mountain Trailhead,45.176648,-116.178893,5,OSM,,
landmark,n129753932,Boyd Creek Trailhead,46.081334,-115.443326,5,OSM,,
landmark,n129767836,Horse Heaven Trailhead,45.635135,-114.912183,5,OSM,,
landmark,n130925669,Roberson East Trail,42.652262,-115.697246,5,OSM,,
landmark,n131190691,Revett Lake Trailhead,47.572399,-115.736136,5,OSM,,
landmark,n132493856,Boulder Lake Trailhead,44.869242,-115.970734,5,OSM,,
landmark,n132663903,Big Creek - Smith Creek Trailhead,45.153597,-115.302597,5,OSM,,
landmark,n137142861,Fay-Luther Trail Head,38.870237,-119.810723,5,OSM,,
landmark,n137196038,Gass Peak Trailhead,36.434921,-115.159270,5,OSM,,
landmark,n137791186,West Rim Trailhead South,37.259966,-112.951527,5,OSM,,
landmark,n137798637,East Mesa Trailhead,37.296353,-112.901387,5,OSM,,
landmark,n137806691,East Rim Trailhead,37.234305,-112.877420,5,OSM,,
landmark,n137806718,Stave Spring Trailhead,37.267699,-112.899563,5,OSM,,
landmark,n137813644,Angels Landing Trailhead,37.274671,-112.950748,5,OSM,,
landmark,n137829539,West Rim Trailhead North,37.381505,-113.022996,5,OSM,,
landmark,n137831950,Barney's Trailhead,37.386299,-113.029671,5,OSM,,
landmark,n138314915,Thousand Creek Gorge Viewpoint,41.876779,-118.978093,5,OSM,,
landmark,n140229959,Ward Mountain Trailhead,39.210491,-114.965613,5,OSM,,
landmark,n140482149,Cow Canyon Trailhead,38.807339,-117.447098,5,OSM,,
landmark,n140745356,Embudo Trailhead,35.098997,-106.480062,5,OSM,,
landmark,n140750538,Tramway Trailhead,35.191812,-106.479161,5,OSM,,
landmark,n140896422,Strawberry Creek Trailhead,39.055129,-114.302940,5,OSM,,
landmark,n140923623,Canoncito Trailhead,35.139937,-106.386875,5,OSM,,
landmark,n140936917,Three Gun Springs Trailhead,35.076490,-106.444205,5,OSM,,
landmark,n140971042,Copper Trailhead,35.079260,-106.484488,5,OSM,,
landmark,n140982962,Fort Winfield Scott,37.801638,-122.474610,5,OSM,,
landmark,n141034688,Wilbur Hot Springs,39.038791,-122.421154,5,OSM,,
landmark,n141104305,Lower Pine Trailhead,35.097432,-106.330947,5,OSM,,
landmark,n141185391,Cox Canyon TH,33.742188,-108.477449,5,OSM,,
landmark,n141249808,Cave Creek Trailhead,39.194264,-114.695961,5,OSM,,
landmark,n141713779,Express Trailhead,36.591863,-105.132506,5,OSM,,
landmark,n141788797,Nine Mile Trailhead,36.598324,-105.011412,5,OSM,,
landmark,n141788873,Six Mile Trailhead,36.587011,-104.964270,5,OSM,,
landmark,n141808289,Sandy Point,33.372768,-108.685673,5,OSM,,
landmark,n142258771,C Bar Continental Divide National Scenic Trail #74 Trailhead,32.491285,-108.479464,5,OSM,,
landmark,n142281717,trail 746,32.813328,-108.600709,5,OSM,,
landmark,n142335880,Goodnight-Loving Trail Historical Marker,35.776943,-103.956688,5,OSM,,
landmark,n143577395,Rito De Los Indios Trailhead,35.964258,-106.491316,5,OSM,,
landmark,n143878039,Medio Dia Trailhead,35.937243,-105.871409,5,OSM,,
landmark,n143976651,Panchuela Trailhead,35.829907,-105.664161,5,OSM,,
landmark,n144033987,Holy Ghost Trailhead,35.767985,-105.697867,5,OSM,,
landmark,n144387137,Kayser / Cottonwood Trailhead,34.586991,-106.421197,5,OSM,,
landmark,n144447054,Fourth of July Trailhead,34.792228,-106.381883,5,OSM,,
landmark,n144579213,Monte Largo Trailhead,34.600874,-106.497979,5,OSM,,
landmark,n150932671,Fremont,35.190849,-117.577038,5,OSM,,
landmark,n150934341,Blair,37.793182,-117.647790,5,OSM,,
landmark,n150937841,Glenwood,37.108280,-121.986626,5,OSM,,
landmark,n150937873,Monte Cristo,47.985734,-121.393589,5,OSM,,
landmark,n150939026,Eden Hot Springs,33.895311,-117.055218,5,OSM,,
landmark,n150944011,Monola,37.143542,-118.243711,5,OSM,,
landmark,n150945001,Vista Encantada,36.230195,-111.973823,5,OSM,,
landmark,n150947786,Adaven,38.132166,-115.600309,5,OSM,,
landmark,n150948213,Sandberg's Summit Hotel,34.741039,-118.710138,5,OSM,,
landmark,n150954971,Olympic Hot Springs,47.976681,-123.688209,5,OSM,,
landmark,n150955162,Cordero,41.914336,-117.814866,5,OSM,,
landmark,n150955741,Hidden Palms,33.820074,-116.301986,5,OSM,,
landmark,n150955976,Betatakin Overlook,36.680643,-110.534137,5,OSM,,
landmark,n150956006,Grafton,37.166874,-113.081823,5,OSM,,
landmark,n150959678,Nipton,35.467186,-115.270970,5,OSM,,
landmark,n150959740,Devil's Den,44.893100,-110.387685,5,OSM,,
landmark,n150962058,Nisqually Vista,46.786881,-121.747676,5,OSM,,
landmark,n150962780,Zurich,37.182322,-118.260103,5,OSM,,
landmark,n150964201,Easter Cross,32.839812,-117.244675,5,OSM,,
landmark,n150966252,Casa Piedra,31.389262,-111.250650,5,OSM,,
landmark,n150966326,Harrisburg,37.207497,-113.393004,5,OSM,,
landmark,n150966665,Nealeys Corner,34.188414,-117.438922,5,OSM,,
landmark,n150966904,Fort Raines,45.653568,-121.919081,5,OSM,,
landmark,n150968103,Koreatown,34.061794,-118.305447,5,OSM,,
landmark,n150968983,Drawbridge,37.466054,-121.974105,5,OSM,,
landmark,n150969778,Gilbert Ghost Town,48.457381,-120.562214,5,OSM,,
landmark,n150980279,Two Guns,35.114615,-111.092060,5,OSM,,
landmark,n151475542,Willey Lumber Camp,40.502801,-105.899374,5,OSM,,
landmark,n151535380,Pieplant Mill,38.938049,-106.559474,5,OSM,,
landmark,n151560062,Junction Overlook,36.138307,-109.493505,5,OSM,,
landmark,n151751732,Sego,39.033535,-109.702875,5,OSM,,
landmark,n151765462,Hot Springs,38.168992,-105.925736,5,OSM,,
landmark,n151850472,Rayado,36.367603,-104.930257,5,OSM,,
landmark,n156496933,Sheep Lake,41.372452,-106.245490,5,OSM,,
landmark,n156499903,Tie City Trailhead,41.252433,-105.436803,5,OSM,,
landmark,n156956571,Commissary Park Trailhead,41.004675,-106.816453,5,OSM,,
landmark,n157500837,Bluejay Creek Trailhead,42.190201,-110.571204,5,OSM,,
landmark,n157819128,Bighorn TH,44.928175,-111.049204,5,OSM,,
landmark,n157853315,Paul Stock Nature Trail,44.531370,-109.072261,5,OSM,,
landmark,n158112750,old stone houses,33.360309,-112.004597,5,OSM,,
landmark,n158175117,Wilson Canyon Trailhead,43.421804,-110.774812,5,OSM,,
landmark,n158199341,Spruce Dr. Trail Access,43.470872,-110.763391,5,OSM,,
landmark,n158202911,Pine Dr. Trail Access,43.469445,-110.772096,5,OSM,,
landmark,n158204570,Harlequin Lake Trailhead,44.640261,-110.887399,5,OSM,,
landmark,n158206146,Rodeo Dr. Trail Access,43.469620,-110.772682,5,OSM,,
landmark,n158207212,Wister Dr. Trail Access,43.470309,-110.767460,5,OSM,,
landmark,n158744680,Southeast corner of New Mexico,32.000391,-103.064631,5,OSM,,
landmark,n158785240,Colorado Northeast Corner,41.002360,-102.051577,5,OSM,,
landmark,n158786094,KS CO NB tripoint marker,40.003229,-102.051792,5,OSM,,
landmark,n158790623,"Idaho, Utah, and Wyoming intersect point",42.001628,-111.046805,5,OSM,,
landmark,n160829010,Anderson Overlook,35.872877,-106.233148,5,OSM,,
landmark,n173910243,Waldron Trailhead,36.039943,-112.207170,5,OSM,,
landmark,n173941152,South Fork Trailhead,31.873368,-109.185044,5,OSM,,
landmark,n173989410,Sliding House Overlook,36.116450,-109.436798,5,OSM,,
landmark,n173995013,Trail to Fort Bowie,32.156658,-109.452837,5,OSM,,
landmark,n174103801,Ken Patrick Trailhead,36.217797,-112.055883,5,OSM,,
landmark,n174146427,South Bass Trailhead,36.183870,-112.376778,5,OSM,,
landmark,n174146560,Boundary Road Trailhead,36.137449,-112.395051,5,OSM,,
landmark,n174206115,Cienega TH,33.866971,-110.942957,5,OSM,,
landmark,n174233543,Moody TH,33.804177,-110.913502,5,OSM,,
landmark,n174409156,Grand Falls view,35.427838,-111.200150,5,OSM,,
landmark,n174549784,East Rim Viewpoint,36.415345,-112.089302,5,OSM,,
landmark,n174566294,Plateau Point,36.093261,-112.116088,5,OSM,,
landmark,n174571397,Maverick Trailhead,33.059252,-109.079605,5,OSM,,
landmark,n174885767,Tuckup Trailhead,36.230289,-113.064310,5,OSM,,
landmark,n175077642,Bettakin-Keel Seel Trail,36.688096,-110.533768,5,OSM,,
landmark,n175207584,Camino Loma Alta,32.133051,-110.687153,5,OSM,,
landmark,n175289947,Sunset Vista Trailhead,32.647497,-111.429109,5,OSM,,
landmark,n175372033,Peralta Trailhead,33.397569,-111.347914,5,OSM,,
landmark,n175513446,Seven Cateracts Vista,32.357787,-110.725521,5,OSM,,
landmark,n175534176,Carney Springs Trailhead,33.385873,-111.363188,5,OSM,,
landmark,n175589883,Valley View Trailhead,32.277063,-111.197778,5,OSM,,
landmark,n175762831,Arizona Cypress,34.894962,-111.830143,5,OSM,,
landmark,n176299439,Buckles Lake Trailhead,37.132741,-106.808961,5,OSM,,
landmark,n176376770,Overlook Trailhead,38.817580,-106.086746,5,OSM,,
landmark,n176393939,Jenny Creek Trailhead,39.938243,-105.576372,5,OSM,,
landmark,n176401140,Wagon Loop Trail,38.669549,-106.160989,5,OSM,,
landmark,n176505789,Geneva Creek Iron Fens Trailhead,39.572814,-105.794089,5,OSM,,
landmark,n176621858,Notch Trailhead,37.160367,-106.432886,5,OSM,,
landmark,n176687768,West Fall Creek,37.740547,-108.085875,5,OSM,,
landmark,n176997280,Guy's Gulch Trailhead,38.585877,-105.248510,5,OSM,,
landmark,n177020844,Hogbacks Trailhead,38.452290,-105.245796,5,OSM,,
landmark,n177022360,Transfer Trail Trailhead,39.568187,-107.317963,5,OSM,,
landmark,n177022776,Hogbacks Trailhead,38.453806,-105.245459,5,OSM,,
landmark,n177043858,Hidee Gold Mine,39.787128,-105.500471,5,OSM,,
landmark,n177075273,Windy Point Overlook,39.621544,-107.304995,5,OSM,,
landmark,n177090539,Waunita Pass,38.577955,-106.509897,5,OSM,,
landmark,n177102617,B-15,39.984731,-105.950643,5,OSM,,
landmark,n177123574,North Supply Trailhead,40.300140,-105.919713,5,OSM,,
landmark,n177133730,D-25,39.994451,-105.926530,5,OSM,,
landmark,n177172174,Cataract Gulch Trailhead,37.900806,-107.433008,5,OSM,,
landmark,n177174365,Bartlett Trail,37.878470,-104.958012,5,OSM,,
landmark,n177318309,C-470 Trail 4th Avenue Trailhead,39.721844,-105.183076,5,OSM,,
landmark,n177331820,North Halfmoon Lakes Trailhead,39.153729,-106.463556,5,OSM,,
landmark,n177377622,Animas Mountain Trailhead,37.302768,-107.872845,5,OSM,,
landmark,n177408974,Jones Creek Trailhead,37.456266,-107.856982,5,OSM,,
landmark,n177408982,Hermosa Creek Trailhead,37.459445,-107.856646,5,OSM,,
landmark,n177419534,Birket Trailhead,37.300079,-107.877510,5,OSM,,
landmark,n177523229,Long House Loop Trailhead,37.195961,-108.537398,5,OSM,,
landmark,n177565328,Priest Gulch,37.586447,-108.164079,5,OSM,,
landmark,n177655811,Deadhorse Gulch,38.545159,-107.651972,5,OSM,,
landmark,n177668616,Dolores Canyon Overlook,38.173311,-108.902979,5,OSM,,
landmark,n177740795,Dallas,38.054747,-107.691769,5,OSM,,
landmark,n177773619,Meridian,39.521796,-105.536783,5,OSM,,
landmark,n178002713,Manzanares Trailhead,40.898438,-106.866856,5,OSM,,
landmark,n178051541,Rico-Silverton Trailhead,37.780371,-107.802933,5,OSM,,
landmark,n178052729,Black Bear Pass Trailhead (Southeastern),37.896624,-107.713640,5,OSM,,
landmark,n178063549,Via Ferrata Lower Trailhead,37.929866,-107.774162,5,OSM,,
landmark,n178083962,Rock of Ages,37.883421,-108.018379,5,OSM,,
landmark,n178091518,Upper Blue Lakes Trailhead,39.386744,-106.100372,5,OSM,,
landmark,n178093434,Imogene Pass Road Trailhead (Westernmost),37.940098,-107.811756,5,OSM,,
landmark,n178104818,Wilson Mesa,37.879695,-107.923775,5,OSM,,
landmark,n178112613,Quandry Peak Trailhead,39.385546,-106.061789,5,OSM,,
landmark,n243088660,Snoqualmie Falls,47.541650,-121.837935,5,OSM,,
landmark,n243671668,Vernal Fall,37.727553,-119.543748,5,OSM,,
landmark,n243671720,Nevada Fall,37.724903,-119.533364,5,OSM,,
landmark,n243805625,Westchester-Loyola Village Branch Library,33.959419,-118.417116,5,OSM,,
landmark,n246336441,Discovery Loop Trail - East Trailhead,44.277371,-124.103431,5,OSM,,
landmark,n246339982,Captain Cook Trail - North Trailhead,44.280824,-124.108534,5,OSM,,
landmark,n247141462,Downtown Disney Monorail Station,33.809402,-117.924528,5,OSM,,
landmark,n250458260,Alcove House,35.788859,-106.284784,5,OSM,,
landmark,n254756695,Barker Dam Trail (Easternmost),34.026263,-116.146981,5,OSM,,
landmark,n255577387,Patos Island Light,48.789033,-122.971379,5,OSM,,
landmark,n256296578,Morning Glory Pool,44.475062,-110.843529,5,OSM,,
landmark,n256310810,Mystic Falls Trail,44.485544,-110.858004,5,OSM,,
landmark,n256469766,Kepler Cascades,44.445782,-110.806002,5,OSM,,
landmark,n256587478,Fairy Falls Trail,44.515431,-110.832500,5,OSM,,
landmark,n256590643,Fairy Falls,44.525243,-110.869706,5,OSM,,
landmark,n258660872,Phillip Burton,37.805108,-122.429561,5,OSM,,
landmark,n260556516,4.0 Ball,37.872454,-122.257978,5,OSM,,
landmark,n260820056,Upper Yellowstone Falls,44.712891,-110.499823,5,OSM,,
landmark,n260821676,Clear Lake Trailhead,44.714590,-110.495380,5,OSM,,
landmark,n261081622,Lower Yellowstone Falls,44.717981,-110.496292,5,OSM,,
landmark,n261088365,Artist Point,44.721266,-110.479407,5,OSM,,
landmark,n261089049,Inspiration Point,44.724671,-110.469785,5,OSM,,
landmark,n261093132,Grand View,44.722632,-110.484032,5,OSM,,
landmark,n261774605,Mystic Falls,44.483939,-110.873534,5,OSM,,
landmark,n261810712,Excelsior Geyser,44.526274,-110.836742,5,OSM,,
landmark,n261812234,Turquoise Spring,44.526673,-110.837682,5,OSM,,
landmark,n262497271,Chromatic Pool,44.468580,-110.839316,5,OSM,,
landmark,n262550469,Blacktail Trailhead,44.955691,-110.593830,5,OSM,,
landmark,n262560394,Wraith Falls Trailhead,44.942258,-110.623416,5,OSM,,
landmark,n262565311,Frog Rock,44.957979,-110.565111,5,OSM,,
landmark,n262680083,Petrified Tree,44.916297,-110.439402,5,OSM,,
landmark,n262732493,Idaho Anne Frank Human Rights Memorial,43.609836,-116.208682,5,OSM,,
landmark,n262822775,Tower Fall Overlook,44.893257,-110.385701,5,OSM,,
landmark,n262876438,Seismograph Pool,44.415844,-110.571014,5,OSM,,
landmark,n262878271,Perforated Pool,44.416725,-110.571713,5,OSM,,
landmark,n262906096,Osprey Falls,44.928750,-110.680952,5,OSM,,
landmark,n263020988,Eagle Pass,44.324159,-110.004536,5,OSM,,
landmark,n264934022,Gibbon Falls,44.653958,-110.770861,5,OSM,,
